Ehhadh	-46.645778554516
Elovl3	-44.4122618445459
Insig1	-43.8825548160456
Angptl4	-43.8081228694662
Scd1	-38.900922873292
Clstn3	-37.3465741843351
Aifm2	-35.6713255879107
Trarg1	-34.4018220157326
Car2	-34.3235687259843
Slc36a2	-34.0056384060839
Crat	-32.6001969965434
Acaa1b	-32.5092951742573
Steap4	-32.1235024858776
Car3	-31.9183475741276
Rdh16	-31.0993345473031
Gpd1	-30.3484013832331
Mmp14	30.0087824407622
Acer2	-29.8409833342658
Retn	-29.5540833425223
Aldh3b2	-29.4659970605443
Phospho1	-29.4024543935139
Thrsp	-29.2422825576201
Ppp2r5a	-28.5177504225337
Mest	-28.5005086026033
Serpine2	28.1791596645114
Ucp2	-27.7862933535562
Scd3	-27.6659901554957
Aldh6a1	-27.473447698202
Lipg	-26.3002941687312
Mknk2	-26.1392681628845
4931406C07Rik	-26.1147732772367
Cidea	-25.8857302389513
Cmbl	-25.4321121000282
Itpk1	-25.2956747461616
Cdo1	-25.2653878491178
Igfbp5	-25.2553380049517
Impdh1	-25.1137529879746
Hadha	-25.0298875231954
9330159F19Rik	-24.8245829439215
Tmeff1	24.7824601945125
Slc2a4	-24.5509251436141
Kcnk3	-24.4060148540434
Dhcr7	-24.2912700959463
Ces1f	-24.231269794463
Hk2	-24.0540457693143
Gpt	-23.9498355352051
Scrn1	23.8642877758721
Gys2	-23.7515940514858
Ogdhl	23.6414757242243
Nrp2	-23.5457070875815
Trpv2	-23.4547489836599
Echdc1	-23.3236825561309
Tgm2	-23.3164341778979
Colec10	23.3031697659792
Gstz1	-23.2486567650546
Cd36	-23.2255399563647
Aco2	-23.2199858239501
Me1	-23.2119121854812
Glul	-23.1719470866024
Slc16a1	-23.0625648559552
Ero1a	-22.9829609473877
Aldh18a1	22.893282788639
Cyp2f2	-22.8427253626124
Gbe1	-22.8351146784512
Tapt1	-22.7927913551945
Cyb5b	-22.7435972110719
Ifi27l2a	-22.7336307393913
Hadhb-ps	-22.6622983014993
Sfrp1	22.5747480584453
Ptges	-22.4989186995854
Lss	-22.4231912089672
Mpzl1	22.3280482428298
Ces1d	-22.2793279515079
Lpl	-22.1238890989035
Gm4482	-21.7581229359796
Mrap	-21.7023951459941
Rsad1	-21.6614109621436
Prg4	-21.6284261708765
Tmem182	-21.628394911948
Dlst	-21.6209558753843
Stbd1	-21.5147437646477
Plk3	-21.4649843953328
Cers4	21.3897426542501
Mmp2	21.3574061597316
G0s2	-21.2973767053332
Acadvl	-21.2332489139911
Gk	-21.2232585593994
Timp2	21.2121487919177
Fbln5	20.8154063117039
Nr1h3	-20.7956440493512
Acacb	-20.6354300884371
Coq8a	-20.6159901705517
Ltbp4	-20.6028631684369
Gm7049	-20.5798018440121
Aatk	-20.5628119668175
Plin2	-20.4905941492113
Atp1a1	20.3795958160909
Arl6ip1	-20.2500936906912
Trim35	20.2397782487105
Acvr1c	-20.1648871015604
Hsd17b4	-20.1430642114928
Dlat	-20.0942401947129
Fstl1	20.0905329093274
Mlxipl	-19.8418040907495
Parm1	-19.8339354920405
Clu	19.8178751820597
Pdk4	-19.7753768201805
Pde3b	-19.774275011983
Abcg2	19.7402484584031
Pkp2	-19.7322908961387
Pdk1	-19.7147205558968
Dgat2	-19.6666952648693
Prickle1	19.6590984926468
Abat	19.6510654610184
Eln	19.5980938128096
Fbln2	19.5651587768582
Ppp1r3c	-19.5608192153308
Pcyox1	-19.5239379755988
Cavin2	-19.4675523326311
Dpep1	19.3730146277472
Cidec	-19.3699549908466
Adamtsl5	19.3521522339686
B3galt2	-19.295846220296
Deptor	-19.2689595878927
Slc1a5	-19.2386226574564
Col5a3	-19.2037021198188
Dhrs3	-19.1862033395381
Lgals3	-19.130640171761
Pdk2	-19.0124775017329
Gm37784	-18.9822407280666
C9orf72	-18.941356755467
Isoc1	-18.9401791858867
Cmtm3	18.9040582795611
Man2b1	18.8214498675991
Sulf1	18.7047860757654
Sh2b2	-18.6748672152028
Pros1	18.6233342320902
Atg101	-18.5952302326534
Pgd	-18.5854106224846
Adhfe1	-18.5818900080795
Cat	-18.4596495617256
G6pdx	-18.4430831845845
Slc25a20	-18.4301568898329
Pawr	18.4035720329064
Tkt	-18.3888977451888
Retsat	-18.3585539039262
Vat1	18.1109473427193
Uck1	-18.0940300339967
Postn	18.0140078132302
Sowahc	-18.0019220018221
Rspo2	17.9868140292951
Acad11	-17.9712972631106
Gpx8	-17.9129015813364
Agpat3	-17.8273445302998
Cand2	17.8258979946668
Pcolce	17.7857023550199
Fam43a	17.740615517684
Emc9	-17.6702034960129
Acot2	-17.6565338927499
Plin1	-17.6484308727476
Itga6	-17.6084368187548
Ccn3	17.6058544883978
Hsd17b12	-17.5345122227033
Cs	-17.5087281390267
Ak4	-17.5028914663473
Lzic	-17.5006735642598
Sun2	-17.4892014140841
Decr1	-17.4852641182489
Hspa9	-17.4847959181129
Cav1	-17.4648108887358
Qng1	-17.4635715453713
Alas1	-17.4481708593005
C3	-17.4281332161734
Bscl2	-17.3971417451008
Pnpla3	-17.363865392001
Sparc	17.3491361187312
Pfkfb1	-17.3446638827022
Ctsa	17.31880432925
Grem1	17.2457143693173
Abhd1	-17.1930436098583
Mfsd1	17.1918617400486
Atf3	-17.078606165894
Acsl3	-17.049315399883
Pank1	-17.0356749811746
Islr	17.0156959336978
Entpd5	-17.0011097078135
Pald1	-16.9888438986462
Pex5	-16.9887815901977
Prxl2a	-16.9545365931309
Ephx2	-16.8991908532905
Slc25a19	-16.8762776787109
Slc22a20	-16.8685662796244
Slit3	16.8490193973094
Arhgef10l	16.8443070589009
Pck1	-16.8310190114866
Tnfrsf21	-16.8262094919057
Gramd1b	-16.8160462823877
Ddit3	-16.8137198248312
Clpx	-16.8075046717381
Acox1	-16.7894296366148
Lpcat3	-16.6945085664208
Tsku	-16.6663953540685
Tst	-16.6293522136206
Sod3	16.6247650822349
Aldh1l1	-16.6232445837754
Igfbp3	-16.5448212121235
Klf15	-16.5349426884267
Dgat1	-16.5223160171629
Cpe	16.5034909149443
Slc6a8	16.4849042287142
Acadm	-16.4702370984645
Nlrx1	-16.4528323581645
Hspa5	-16.4109518603334
Atp1b1	16.3563751051537
Uap1l1	16.3371236171915
Dusp1	-16.328540277935
S100a1	-16.2846117958983
Lpin1	-16.2575091733932
Letmd1	-16.2334270417497
Pltp	16.167777348245
A530016L24Rik	-16.1600369300915
Rorc	-16.0992138085573
Jag1	16.0916704721623
Renbp	16.0713798718698
Coro6	-16.0661673679629
Nceh1	15.975497679043
Htatip2	-15.9714882008003
Pbxip1	15.9687407816998
Manba	15.933084413336
Kdsr	15.8920934137399
Col27a1	-15.8882848687683
Antxr1	15.8844120691838
Scpep1	15.8701757778758
Golm2	15.8065253413261
Gnpat	-15.8061538487523
Cpt2	-15.7765693163435
Lix1l	15.7730081664543
Hibch	-15.7512432660362
Tcf7l2	15.7376344975733
Coq6	-15.733985077417
Snn	15.7284287448371
Slc44a2	15.7151836823791
Gja1	-15.6864871906651
Rbp7	-15.6348173030725
Olfm2	15.6148437281735
Olr1	-15.5952533615301
Klb	-15.5768801239512
Nsdhl	-15.5611593935036
Agpat2	-15.5236663082306
Rnf157	15.5200395643327
Ttc38	-15.4489573570675
Tlcd3b	-15.4227112591315
Ppargc1a	15.4186147578749
Cib2	-15.4104970359751
Lipe	-15.3740513514882
Abhd5	-15.3597783243566
Ednra	15.3303756732249
Cbx4	-15.3238790368304
Slc25a51	-15.3201790087947
Pmvk	-15.2899607971759
Lrrc39	-15.2277621205779
H4c8	-15.2243671940942
Matn2	-15.219145932504
Tlcd1	-15.1975079704996
Dclk1	15.1952125761411
Prelp	-15.1709910013219
Ak1	15.1588280661316
Sox4	15.1176959984015
Nqo1	15.1130624829361
Kbtbd11	-15.1032581896107
Adtrp	-15.0936400014996
Vgll3	15.0654133895486
Aldh1a7	-14.9964653907025
Ramp2	-14.9817849346497
Tshr	-14.9743776122455
4631405J19Rik	-14.9195685300349
Ptx3	14.9180351203492
Enpep	-14.9020332652829
Trib3	-14.8774070308562
Acsf2	-14.8759719342912
Fads2	-14.8721032218395
Pex3	-14.8618289115796
Gas6	14.803323450051
Krt79	-14.7888859092792
Hs6st2	14.7731361099869
Afg3l2	-14.7631048407271
Septin8	14.7245328731841
Gm7329	-14.7136867903538
Acy3	-14.7091618949338
Slc18b1	-14.6832923671748
Oxct1	14.6467063864798
Ifi204	-14.6343200184499
mt-Rnr2	-14.6135940657567
Bnip3	-14.5776738576865
Letm1	-14.5719028121599
Uqcrc2	-14.5645571063701
Ltbp1	14.554802236449
Got2	14.529556144355
Ldha	-14.5255219416379
Gm13142	-14.4967836528825
Sytl4	14.4876866593402
Hadhb	-14.4822147313792
Gm5540	-14.4634451193147
Apmap	-14.4562172136905
Gpi-ps	-14.4552083021934
Hsd11b1	14.4349653030645
C330018D20Rik	-14.4270798710816
Aqp7	-14.4207710456072
Pfkl	-14.4063287836294
Plod2	14.3935323629064
Coq5	-14.3664459337189
Ybx2	-14.3476890001175
Gm13169	-14.3475587222283
Ermp1	-14.3296417139378
Osr1	14.3271013780563
Sptlc3	-14.3010204255967
Rnf144a	-14.281314374447
Zmat3	14.2745198663538
Nudt7	-14.274029266109
Ifi27	-14.2482635412723
Sdha	-14.2258008760821
Acsl1	-14.2160956329352
Gm16439	-14.187415855916
Atp2a3	-14.1653611462215
Gns	14.1651978552534
Pex11a	-14.1180706232496
Arhgap44	14.098794582004
Rnase4	14.0851012055905
Scara3	14.0744245318358
Tbc1d13	-14.0654206001008
Tulp3	14.0551391437382
Ifngr1	-14.0395216991065
Arhgef37	-14.0352477723535
C1qtnf12	-14.033669817426
Glipr2	14.0243442693573
Mn1	14.0227573873628
Col3a1	14.0125892640841
Etfdh	-13.9948940321033
Gpi1	-13.9880313090012
Slc38a7	13.9868640001863
P4ha1	-13.9860805843698
Kctd10	13.9799405748313
Slc22a23	-13.9787614480139
6430571L13Rik	-13.9773416870598
Pdcd4	13.9384025512128
Hk1	13.9334130596474
Scd2	-13.9082745180201
Dennd2a	13.9060548316912
Negr1	-13.9041438966718
Por	-13.8723542659767
Pam	13.8445468164512
Abhd4	13.8383576499097
Slc25a1	-13.751538410386
Dhrs4	-13.7454850527286
Vldlr	-13.7420703237561
Tril	13.7157006192572
Pgm1	-13.6865658062047
Paqr8	13.6388575900159
Sgcg	-13.637803091133
Tmem184b	-13.6366676811776
Mmp15	13.608617443071
Aplp1	13.6034423071225
Nabp1	-13.5998190454459
Sox9	13.5783299616535
Mmd	-13.5669983732684
Mcur1	-13.5608092498335
Snai2	13.5565894367303
Wars1	-13.5349552229601
Ldhb	13.4913048372382
