Insig1	-45.3523859304751
Gpd1	-41.1300673187976
Angptl4	-40.1909702295811
Elovl3	-36.7228663107808
Ehhadh	-36.0023221262931
Acaa1b	-34.651374234721
Clstn3	-34.635898955965
Steap4	-33.6810056970159
Pdk4	-33.0394354735889
Dhcr7	-32.4692855904537
Phospho1	-31.8488452798579
Crat	-31.0314458933967
Slc36a2	-30.6703847560372
Aifm2	-30.4249321590199
Gpt	-30.3802511490217
Scd1	-30.296336971952
Retn	-29.9317842055473
Mknk2	-29.5483841806253
Car3	-29.3345692461979
Aldh3b2	-28.5560193389544
Gk	-28.5064317500461
Glul	-28.1910646539691
4931406C07Rik	-27.8572747475707
Rdh16	-27.7916217947364
Lss	-27.5230813560951
Trarg1	-27.4849106162052
Eln	27.4279770749368
Mrap	-27.221447625667
Spp1	-27.0524837950367
Tgm2	-26.9098184192299
Car2	-26.7800761699726
Cidec	-26.3193401776822
Col5a3	-26.279362449666
B3galt2	-26.0721489179118
Nrp2	-25.8606302720747
Itpk1	-25.8303430669169
Aldh6a1	-25.82692386905
Cav1	-25.6620398865801
Cmbl	-25.3379343670714
Hmgcs1	-25.222665254019
Colec10	24.7688571863234
Gstz1	-24.7023140934727
Nr1h3	-24.4509422026231
Kcnk3	-24.2959817788259
Cdo1	-24.2375846448345
Ppp2r5a	-24.0610290139112
Lpl	-23.8367618978144
Acer2	-23.5749402661747
Tmem182	-23.5691168455058
Aldh18a1	23.4877169839091
Scd3	-23.4033657485372
Nsdhl	-23.3104557565943
Ces1d	-23.2823191436107
Slc2a4	-23.1354484206855
Echdc1	-22.9619081886744
Cyb5b	-22.9520827010227
Serpine2	22.7645088327451
Mmp14	22.6257084911864
Ogdhl	22.18396107373
Mest	-22.1782642769499
Ltbp4	-22.1219958187897
Thrsp	-22.118086185887
Cd36	-21.9238845951306
Ccn3	21.9053961002879
Lipg	-21.8316651045241
Sqle	-21.8310963045403
Pck1	-21.7279380843254
Scrn1	21.6818248956177
9330159F19Rik	-21.593275164869
Ucp2	-21.5856444660537
Ifi27l2a	-21.5559473814894
Cyp2f2	-21.4858261644264
Aldh1a7	-21.298571128302
Acsl3	-21.2210274418786
Col18a1	-21.1427752972412
A530016L24Rik	-21.099162345649
Ces1f	-21.0886095376189
Prickle1	21.0185967488561
Olr1	-20.9470389794164
Arl6ip1	-20.9036496560569
Gas6	20.7746218752243
Adamtsl5	20.6833053323779
Me1	-20.6403867981884
C9orf72	-20.5123023266107
Gbe1	-20.4990135692911
Gys2	-20.4939110589976
Lpcat3	-20.4205218273913
Cyp51	-20.2738073035883
Hk2	-20.1589202418565
Hadha	-20.1255777223035
Plin1	-20.0526500449225
Trim35	19.9850294520062
Pde3b	-19.9420560169689
Slc2a1	-19.9333387026778
Ptges	-19.8953963100239
Tapt1	-19.8306905531185
Sh2b2	-19.7995341198391
Acacb	-19.782723113118
Scd2	-19.7303761077949
Prxl2a	-19.7191434284238
Cidea	-19.6322023049215
Pck2	19.5735791847058
Tpsab1	-19.5444400230501
Islr	19.5225599906307
Sowahc	-19.4653350888366
Plin2	-19.3444741818291
Msmo1	-19.2476108328409
Lgals3	-19.1232230149192
Pnpla3	-19.0895475485945
Dlst	-18.9813291033617
Efemp1	-18.9552784621627
Dpep1	18.9194870718503
Gnpat	-18.9173145207717
Sulf1	18.9102001658812
C3	-18.861513217816
Fbln5	18.6511803825947
Slc7a5	18.6098256884277
Sfrp1	18.4951663015854
Idi1	-18.484114365744
Emc9	-18.4286065363561
Pex5	-18.4279698888326
Slc16a1	-18.4195631776375
Klb	-18.4157229746628
Scara5	18.4118931466162
Cat	-18.3788436632179
Cand2	18.3637958613421
Tpm2	-18.2629800249917
Sesn2	18.2534858697088
Aco2	-18.2198079667362
Idi1-ps1	-18.2179267189498
Prelp	-18.1278206825619
Slc25a1	-18.1094549086771
Itga6	-18.0175262962097
Nus1	-18.0154939304071
Gm37784	-17.9718177202796
Gramd1b	-17.9458990585283
Lipe	-17.932831831599
Hsd17b12	-17.9263057340738
Agpat3	-17.8827365994007
Pkp2	-17.7671955542576
Acsl1	-17.7343884791707
Cldn1	-17.7197797771316
Tkt	-17.6742775787126
Sod3	17.5911751012669
Hadhb-ps	-17.5844027000864
Aatk	-17.5482586341708
Slit3	17.5408994778113
Igfbp4	17.5166105097914
Plekhb2	-17.4830114930514
Ctsa	17.4071955228525
Mmd	-17.3956746189504
Gm7049	-17.3901757015161
Trpv2	-17.3502183784183
Abat	17.3191067930586
Acadvl	-17.2827511872948
Sptlc3	-17.2100713628766
Fgf10	-17.188988516659
Arl4a	-17.1576239324817
Adhfe1	-17.1438381378874
Dlat	-17.099187442376
mt-Rnr2	-17.0969778460555
Impdh1	-17.0866587589134
Mmp2	17.0704079536433
Man2b1	17.043939939704
Acvr1c	-16.9750799696234
Hsd17b4	-16.968812325716
Clu	16.9475212135107
Mvd	-16.9161080991155
Slc1a5	-16.9000638963574
Noct	-16.7878459742873
Dgat2	-16.7732840467204
Dgat1	-16.7380309919801
Col27a1	-16.6883014392635
Gpat3	-16.6390120045045
